timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1585910185400,154,秒杀请求,200,,线程组 1-190,text,true,,183,252,105,105,http://127.0.0.1:8080/seckillactivity/seckill/641/,154,0,0
1585910185399,156,秒杀请求,200,,线程组 1-179,text,true,,183,252,104,104,http://127.0.0.1:8080/seckillactivity/seckill/641/,156,0,0
1585910185398,157,秒杀请求,200,,线程组 1-120,text,true,,183,252,103,103,http://127.0.0.1:8080/seckillactivity/seckill/641/,157,0,0
1585910185398,158,秒杀请求,200,,线程组 1-123,text,true,,183,252,102,102,http://127.0.0.1:8080/seckillactivity/seckill/641/,158,0,0
1585910185397,160,秒杀请求,200,,线程组 1-60,text,true,,183,252,101,101,http://127.0.0.1:8080/seckillactivity/seckill/641/,160,0,0
1585910185397,160,秒杀请求,200,,线程组 1-196,text,true,,183,252,100,100,http://127.0.0.1:8080/seckillactivity/seckill/641/,160,0,0
1585910185396,162,秒杀请求,200,,线程组 1-124,text,true,,183,252,99,99,http://127.0.0.1:8080/seckillactivity/seckill/641/,162,0,0
1585910185396,163,秒杀请求,200,,线程组 1-43,text,true,,183,252,98,98,http://127.0.0.1:8080/seckillactivity/seckill/641/,163,0,0
1585910185395,164,秒杀请求,200,,线程组 1-107,text,true,,183,252,97,97,http://127.0.0.1:8080/seckillactivity/seckill/641/,164,0,0
1585910185394,166,秒杀请求,200,,线程组 1-102,text,true,,183,252,96,96,http://127.0.0.1:8080/seckillactivity/seckill/641/,166,0,0
1585910185393,168,秒杀请求,200,,线程组 1-101,text,true,,183,252,95,95,http://127.0.0.1:8080/seckillactivity/seckill/641/,168,0,0
1585910185392,169,秒杀请求,200,,线程组 1-119,text,true,,183,252,94,94,http://127.0.0.1:8080/seckillactivity/seckill/641/,169,0,0
1585910185392,170,秒杀请求,200,,线程组 1-174,text,true,,183,252,93,93,http://127.0.0.1:8080/seckillactivity/seckill/641/,170,0,0
1585910185391,172,秒杀请求,200,,线程组 1-100,text,true,,183,252,92,92,http://127.0.0.1:8080/seckillactivity/seckill/641/,172,0,0
1585910185391,172,秒杀请求,200,,线程组 1-168,text,true,,183,252,91,91,http://127.0.0.1:8080/seckillactivity/seckill/641/,172,0,0
1585910185390,174,秒杀请求,200,,线程组 1-164,text,true,,183,252,90,90,http://127.0.0.1:8080/seckillactivity/seckill/641/,174,0,0
1585910185389,176,秒杀请求,200,,线程组 1-112,text,true,,183,252,89,89,http://127.0.0.1:8080/seckillactivity/seckill/641/,176,0,0
1585910185389,177,秒杀请求,200,,线程组 1-29,text,true,,183,252,88,88,http://127.0.0.1:8080/seckillactivity/seckill/641/,177,0,0
1585910185388,179,秒杀请求,200,,线程组 1-82,text,true,,183,252,87,87,http://127.0.0.1:8080/seckillactivity/seckill/641/,179,0,0
1585910185388,180,秒杀请求,200,,线程组 1-99,text,true,,183,252,86,86,http://127.0.0.1:8080/seckillactivity/seckill/641/,180,0,0
1585910185387,181,秒杀请求,200,,线程组 1-96,text,true,,183,252,85,85,http://127.0.0.1:8080/seckillactivity/seckill/641/,181,0,0
1585910185387,182,秒杀请求,200,,线程组 1-155,text,true,,183,252,84,84,http://127.0.0.1:8080/seckillactivity/seckill/641/,182,0,0
1585910185386,184,秒杀请求,200,,线程组 1-143,text,true,,183,252,83,83,http://127.0.0.1:8080/seckillactivity/seckill/641/,184,0,0
1585910185386,185,秒杀请求,200,,线程组 1-154,text,true,,183,252,82,82,http://127.0.0.1:8080/seckillactivity/seckill/641/,185,0,0
1585910185385,187,秒杀请求,200,,线程组 1-151,text,true,,183,252,81,81,http://127.0.0.1:8080/seckillactivity/seckill/641/,187,0,0
1585910185385,187,秒杀请求,200,,线程组 1-53,text,true,,183,252,80,80,http://127.0.0.1:8080/seckillactivity/seckill/641/,187,0,0
1585910185384,189,秒杀请求,200,,线程组 1-89,text,true,,183,252,79,79,http://127.0.0.1:8080/seckillactivity/seckill/641/,189,0,0
1585910185384,190,秒杀请求,200,,线程组 1-68,text,true,,183,252,78,78,http://127.0.0.1:8080/seckillactivity/seckill/641/,190,0,0
1585910185383,192,秒杀请求,200,,线程组 1-76,text,true,,183,252,77,77,http://127.0.0.1:8080/seckillactivity/seckill/641/,192,0,0
1585910185382,193,秒杀请求,200,,线程组 1-83,text,true,,183,252,76,76,http://127.0.0.1:8080/seckillactivity/seckill/641/,193,0,0
1585910185382,194,秒杀请求,200,,线程组 1-81,text,true,,183,252,75,75,http://127.0.0.1:8080/seckillactivity/seckill/641/,194,0,0
1585910185381,196,秒杀请求,200,,线程组 1-65,text,true,,183,252,74,74,http://127.0.0.1:8080/seckillactivity/seckill/641/,196,0,0
1585910185381,197,秒杀请求,200,,线程组 1-75,text,true,,183,252,73,73,http://127.0.0.1:8080/seckillactivity/seckill/641/,197,0,0
1585910185380,198,秒杀请求,200,,线程组 1-58,text,true,,183,252,72,72,http://127.0.0.1:8080/seckillactivity/seckill/641/,198,0,0
1585910185379,200,秒杀请求,200,,线程组 1-77,text,true,,183,252,71,71,http://127.0.0.1:8080/seckillactivity/seckill/641/,200,0,0
1585910185379,201,秒杀请求,200,,线程组 1-67,text,true,,183,252,70,70,http://127.0.0.1:8080/seckillactivity/seckill/641/,201,0,0
1585910185378,203,秒杀请求,200,,线程组 1-37,text,true,,183,252,69,69,http://127.0.0.1:8080/seckillactivity/seckill/641/,203,0,0
1585910185378,203,秒杀请求,200,,线程组 1-62,text,true,,183,252,68,68,http://127.0.0.1:8080/seckillactivity/seckill/641/,203,0,0
1585910185377,205,秒杀请求,200,,线程组 1-44,text,true,,183,252,67,67,http://127.0.0.1:8080/seckillactivity/seckill/641/,205,0,0
1585910185376,207,秒杀请求,200,,线程组 1-41,text,true,,183,252,66,66,http://127.0.0.1:8080/seckillactivity/seckill/641/,207,0,0
1585910185376,207,秒杀请求,200,,线程组 1-137,text,true,,183,252,65,65,http://127.0.0.1:8080/seckillactivity/seckill/641/,207,0,0
1585910185375,209,秒杀请求,200,,线程组 1-84,text,true,,183,252,64,64,http://127.0.0.1:8080/seckillactivity/seckill/641/,209,0,0
1585910185375,210,秒杀请求,200,,线程组 1-38,text,true,,183,252,63,63,http://127.0.0.1:8080/seckillactivity/seckill/641/,210,0,0
1585910185374,211,秒杀请求,200,,线程组 1-69,text,true,,183,252,62,62,http://127.0.0.1:8080/seckillactivity/seckill/641/,211,0,0
1585910185373,213,秒杀请求,200,,线程组 1-109,text,true,,183,252,61,61,http://127.0.0.1:8080/seckillactivity/seckill/641/,213,0,0
1585910185373,214,秒杀请求,200,,线程组 1-97,text,true,,183,252,60,60,http://127.0.0.1:8080/seckillactivity/seckill/641/,214,0,0
1585910185372,216,秒杀请求,200,,线程组 1-40,text,true,,183,252,59,59,http://127.0.0.1:8080/seckillactivity/seckill/641/,216,0,0
1585910185371,217,秒杀请求,200,,线程组 1-63,text,true,,183,252,58,58,http://127.0.0.1:8080/seckillactivity/seckill/641/,217,0,0
1585910185371,218,秒杀请求,200,,线程组 1-80,text,true,,183,252,57,57,http://127.0.0.1:8080/seckillactivity/seckill/641/,218,0,0
1585910185370,220,秒杀请求,200,,线程组 1-90,text,true,,183,252,56,56,http://127.0.0.1:8080/seckillactivity/seckill/641/,220,0,0
1585910185369,221,秒杀请求,200,,线程组 1-47,text,true,,183,252,55,55,http://127.0.0.1:8080/seckillactivity/seckill/641/,221,0,0
1585910185369,222,秒杀请求,200,,线程组 1-61,text,true,,183,252,54,54,http://127.0.0.1:8080/seckillactivity/seckill/641/,222,0,0
1585910185368,224,秒杀请求,200,,线程组 1-34,text,true,,183,252,53,53,http://127.0.0.1:8080/seckillactivity/seckill/641/,224,0,0
1585910185367,225,秒杀请求,200,,线程组 1-118,text,true,,183,252,52,52,http://127.0.0.1:8080/seckillactivity/seckill/641/,225,0,0
1585910185367,226,秒杀请求,200,,线程组 1-55,text,true,,183,252,51,51,http://127.0.0.1:8080/seckillactivity/seckill/641/,226,0,0
1585910185366,228,秒杀请求,200,,线程组 1-45,text,true,,183,252,50,50,http://127.0.0.1:8080/seckillactivity/seckill/641/,228,0,0
1585910185366,228,秒杀请求,200,,线程组 1-33,text,true,,183,252,49,49,http://127.0.0.1:8080/seckillactivity/seckill/641/,228,0,0
1585910185365,230,秒杀请求,200,,线程组 1-66,text,true,,183,252,48,48,http://127.0.0.1:8080/seckillactivity/seckill/641/,230,0,0
1585910185364,232,秒杀请求,200,,线程组 1-48,text,true,,183,252,47,47,http://127.0.0.1:8080/seckillactivity/seckill/641/,232,0,0
1585910185364,232,秒杀请求,200,,线程组 1-108,text,true,,183,252,46,46,http://127.0.0.1:8080/seckillactivity/seckill/641/,232,0,0
1585910185363,234,秒杀请求,200,,线程组 1-111,text,true,,183,252,45,45,http://127.0.0.1:8080/seckillactivity/seckill/641/,234,0,0
1585910185363,235,秒杀请求,200,,线程组 1-26,text,true,,183,252,44,44,http://127.0.0.1:8080/seckillactivity/seckill/641/,235,0,0
1585910185362,236,秒杀请求,200,,线程组 1-25,text,true,,183,252,43,43,http://127.0.0.1:8080/seckillactivity/seckill/641/,236,0,0
1585910185362,237,秒杀请求,200,,线程组 1-78,text,true,,183,252,42,42,http://127.0.0.1:8080/seckillactivity/seckill/641/,237,0,0
1585910185361,239,秒杀请求,200,,线程组 1-32,text,true,,183,252,41,41,http://127.0.0.1:8080/seckillactivity/seckill/641/,239,0,0
1585910185360,240,秒杀请求,200,,线程组 1-50,text,true,,183,252,40,40,http://127.0.0.1:8080/seckillactivity/seckill/641/,240,0,0
1585910185360,241,秒杀请求,200,,线程组 1-70,text,true,,183,252,39,39,http://127.0.0.1:8080/seckillactivity/seckill/641/,241,0,0
1585910185359,243,秒杀请求,200,,线程组 1-20,text,true,,183,252,38,38,http://127.0.0.1:8080/seckillactivity/seckill/641/,243,0,0
1585910185358,244,秒杀请求,200,,线程组 1-31,text,true,,183,252,37,37,http://127.0.0.1:8080/seckillactivity/seckill/641/,244,0,0
1585910185358,245,秒杀请求,200,,线程组 1-51,text,true,,183,252,36,36,http://127.0.0.1:8080/seckillactivity/seckill/641/,245,0,0
1585910185357,247,秒杀请求,200,,线程组 1-35,text,true,,183,252,35,35,http://127.0.0.1:8080/seckillactivity/seckill/641/,247,0,0
1585910185356,248,秒杀请求,200,,线程组 1-72,text,true,,183,252,34,34,http://127.0.0.1:8080/seckillactivity/seckill/641/,248,0,0
1585910185356,249,秒杀请求,200,,线程组 1-54,text,true,,183,252,33,33,http://127.0.0.1:8080/seckillactivity/seckill/641/,249,0,0
1585910185355,251,秒杀请求,200,,线程组 1-42,text,true,,183,252,32,32,http://127.0.0.1:8080/seckillactivity/seckill/641/,251,0,0
1585910185354,255,秒杀请求,200,,线程组 1-49,text,true,,183,252,31,31,http://127.0.0.1:8080/seckillactivity/seckill/641/,254,0,0
1585910185354,255,秒杀请求,200,,线程组 1-52,text,true,,183,252,30,30,http://127.0.0.1:8080/seckillactivity/seckill/641/,255,0,0
1585910185353,257,秒杀请求,200,,线程组 1-39,text,true,,183,252,29,29,http://127.0.0.1:8080/seckillactivity/seckill/641/,257,0,0
1585910185352,259,秒杀请求,200,,线程组 1-46,text,true,,183,252,28,28,http://127.0.0.1:8080/seckillactivity/seckill/641/,259,0,0
1585910185352,260,秒杀请求,200,,线程组 1-36,text,true,,183,252,27,27,http://127.0.0.1:8080/seckillactivity/seckill/641/,260,0,0
1585910185351,262,秒杀请求,200,,线程组 1-56,text,true,,183,252,26,26,http://127.0.0.1:8080/seckillactivity/seckill/641/,262,0,0
1585910185350,264,秒杀请求,200,,线程组 1-59,text,true,,183,252,25,25,http://127.0.0.1:8080/seckillactivity/seckill/641/,264,0,0
1585910185349,266,秒杀请求,200,,线程组 1-15,text,true,,183,252,24,24,http://127.0.0.1:8080/seckillactivity/seckill/641/,266,0,0
1585910185349,267,秒杀请求,200,,线程组 1-30,text,true,,183,252,23,23,http://127.0.0.1:8080/seckillactivity/seckill/641/,267,0,0
1585910185348,269,秒杀请求,200,,线程组 1-3,text,true,,183,252,22,22,http://127.0.0.1:8080/seckillactivity/seckill/641/,269,0,0
1585910185347,271,秒杀请求,200,,线程组 1-23,text,true,,183,252,21,21,http://127.0.0.1:8080/seckillactivity/seckill/641/,271,0,0
1585910185347,272,秒杀请求,200,,线程组 1-14,text,true,,183,252,20,20,http://127.0.0.1:8080/seckillactivity/seckill/641/,272,0,0
1585910185346,274,秒杀请求,200,,线程组 1-17,text,true,,183,252,19,19,http://127.0.0.1:8080/seckillactivity/seckill/641/,274,0,0
1585910185345,276,秒杀请求,200,,线程组 1-24,text,true,,183,252,18,18,http://127.0.0.1:8080/seckillactivity/seckill/641/,276,0,0
1585910185345,276,秒杀请求,200,,线程组 1-27,text,true,,183,252,17,17,http://127.0.0.1:8080/seckillactivity/seckill/641/,276,0,0
1585910185344,278,秒杀请求,200,,线程组 1-16,text,true,,183,252,16,16,http://127.0.0.1:8080/seckillactivity/seckill/641/,278,0,0
1585910185344,279,秒杀请求,200,,线程组 1-22,text,true,,183,252,15,15,http://127.0.0.1:8080/seckillactivity/seckill/641/,279,0,0
1585910185343,280,秒杀请求,200,,线程组 1-6,text,true,,183,252,14,14,http://127.0.0.1:8080/seckillactivity/seckill/641/,280,0,0
1585910185342,282,秒杀请求,200,,线程组 1-21,text,true,,183,252,13,13,http://127.0.0.1:8080/seckillactivity/seckill/641/,282,0,0
1585910185341,284,秒杀请求,200,,线程组 1-7,text,true,,183,252,12,12,http://127.0.0.1:8080/seckillactivity/seckill/641/,284,0,0
1585910185341,285,秒杀请求,200,,线程组 1-28,text,true,,183,252,11,11,http://127.0.0.1:8080/seckillactivity/seckill/641/,285,0,0
1585910185340,286,秒杀请求,200,,线程组 1-9,text,true,,183,252,10,10,http://127.0.0.1:8080/seckillactivity/seckill/641/,286,0,0
1585910185339,288,秒杀请求,200,,线程组 1-4,text,true,,183,252,9,9,http://127.0.0.1:8080/seckillactivity/seckill/641/,288,0,0
1585910185338,290,秒杀请求,200,,线程组 1-10,text,true,,183,252,8,8,http://127.0.0.1:8080/seckillactivity/seckill/641/,290,0,0
1585910185338,291,秒杀请求,200,,线程组 1-8,text,true,,183,252,7,7,http://127.0.0.1:8080/seckillactivity/seckill/641/,291,0,0
1585910185337,292,秒杀请求,200,,线程组 1-11,text,true,,183,252,6,6,http://127.0.0.1:8080/seckillactivity/seckill/641/,292,0,0
1585910185337,293,秒杀请求,200,,线程组 1-18,text,true,,183,252,5,5,http://127.0.0.1:8080/seckillactivity/seckill/641/,293,0,0
1585910185336,295,秒杀请求,200,,线程组 1-5,text,true,,183,252,4,4,http://127.0.0.1:8080/seckillactivity/seckill/641/,295,0,0
1585910185336,295,秒杀请求,200,,线程组 1-13,text,true,,183,252,3,3,http://127.0.0.1:8080/seckillactivity/seckill/641/,295,0,0
1585910185335,297,秒杀请求,200,,线程组 1-1,text,true,,183,252,2,2,http://127.0.0.1:8080/seckillactivity/seckill/641/,297,0,0
1585910185334,299,秒杀请求,200,,线程组 1-12,text,true,,183,252,1,1,http://127.0.0.1:8080/seckillactivity/seckill/641/,299,0,0
